"","match_id","id","goals","own_goals","shots","xG","time","player_id","team_id","position","player","h_a","yellow_card","red_card","roster_in","roster_out","key_passes","assists","xA","xGChain","xGBuildup","positionOrder"
"8",12559,"389647","0","0","0","0","90","1669","122","MC","Marko Grujic","h","0","0","0","0","0","0","0","0.17567987740039825","0.17567987740039825","9"
"9",12559,"389646","0","0","1","0.05210663378238678","68","27","122","MC","Vladimir Darida","h","1","0","389651","0","0","0","0","0.09072208404541016","0.038615453988313675","9"
"10",12559,"389648","0","0","0","0","82","7122","122","ML","Javairo Dilrosun","h","0","0","389650","0","1","0","0.04769051447510719","0.04769051447510719","0","10"
"11",12559,"389649","0","0","4","0.21253468096256256","90","4280","122","FW","Davie Selke","h","0","0","0","0","0","0","0","0.21253468096256256","0","15"
"12",12559,"389650","0","0","0","0","8","419","122","Sub","Maximilian Mittelstädt","h","0","0","0","389648","1","0","0.35965055227279663","0.35965055227279663","0","17"
"13",12559,"389651","0","0","0","0","22","2693","122","Sub","Marius Wolf","h","0","0","0","389646","0","0","0","0.35965055227279663","0.35965055227279663","17"
"14",12559,"389652","0","0","2","0.6797234416007996","8","7029","122","Sub","Pascal Köpke","h","0","0","0","389645","0","0","0","0.6797234416007996","0","17"
"15",12559,"389653","0","0","0","0","90","217","117","GK","Manuel Neuer","a","0","0","0","0","0","0","0","0","0","1"
"16",12559,"389654","0","0","1","0.01689099706709385","90","3363","117","DR","Benjamin Pavard","a","1","0","0","0","0","0","0","1.2153810262680054","1.198490023612976","2"
"17",12559,"389656","0","0","0","0","90","220","117","DC","Jérôme Boateng","a","0","0","0","0","0","0","0","1.1010539531707764","1.1010539531707764","3"
"18",12559,"389655","0","0","0","0","90","391","117","DC","David Alaba","a","0","0","0","0","0","0","0","0.9310843348503113","0.9310843348503113","3"
"19",12559,"389657","0","0","0","0","80","7345","117","DL","Alphonso Davies","a","0","0","389666","0","2","0","0.08012832701206207","0.6041075587272644","0.5870652198791504","4"
"20",12559,"389659","1","0","1","0.0929979607462883","90","229","117","DMC","Thiago Alcántara","a","0","0","0","0","0","0","0","1.0992639064788818","1.0992639064788818","7"
"21",12559,"389658","0","0","0","0","90","335","117","DMC","Leon Goretzka","a","0","0","0","0","1","1","0.0929979607462883","1.2754616737365723","1.1824637651443481","7"
"22",12559,"389660","1","0","1","0.4250555634498596","87","224","117","AMR","Thomas Müller","a","0","0","389665","0","6","1","0.378141313791275","1.568789005279541","0.8997949361801147","11"
"23",12559,"389661","0","0","4","0.5051496624946594","83","488","117","AMC","Philippe Coutinho","a","0","0","389664","0","2","0","0.1058499738574028","1.235926628112793","0.7307769656181335","12"
