"","X.1","match_id","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id.1","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction","player_gametime"
"1341",15,12452,322557,87,"MissedShots",0.930999984741211,0.500999984741211,0.142754018306732,"Matheus Cunha","h",7080,"OpenPlay",2019,"Head",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Marcel Sabitzer","Cross","20"
"1342",16,12452,322558,93,"SavedShot",0.770999984741211,0.275,0.0125975273549557,"Matheus Cunha","h",7080,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00",NA,"BallRecovery","20"
"1343",17,12452,322530,3,"MissedShots",0.845,0.405999984741211,0.0641717538237572,"Guido Burgstaller","a",5302,"OpenPlay",2019,"LeftFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Jonjoe Kenny","Pass","NA"
"1344",18,12452,322531,6,"MissedShots",0.859000015258789,0.564000015258789,0.0363542698323727,"Salif Sané","a",96,"SetPiece",2019,"Head",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Omar Mascarell","Chipped","NA"
"1345",19,12452,322536,19,"SavedShot",0.923000030517578,0.419000015258789,0.451014786958694,"Jonjoe Kenny","a",1084,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00",NA,"None","NA"
"1346",20,12452,322537,26,"SavedShot",0.799000015258789,0.499000015258789,0.0463476069271564,"Rabbi Matondo","a",7394,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Amine Harit","Pass","NA"
"1347",21,12452,322538,28,"Goal",0.973000030517578,0.534000015258789,0.512768983840942,"Salif Sané","a",96,"FromCorner",2019,"Head",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Omar Mascarell","HeadPass","NA"
"1348",22,12452,322540,42,"Goal",0.885,0.5,0.75777667760849,"Amine Harit","a",5717,"Penalty",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00",NA,"Standard","NA"
"1349",23,12452,322542,46,"SavedShot",0.941999969482422,0.665999984741211,0.115965023636818,"Rabbi Matondo","a",7394,"OpenPlay",2019,"LeftFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Suat Serdar","Pass","NA"
"1350",24,12452,322544,53,"BlockedShot",0.89,0.297000007629395,0.100039295852184,"Rabbi Matondo","a",7394,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Amine Harit","Pass","NA"
"1351",25,12452,322545,55,"SavedShot",0.89,0.673000030517578,0.0725294724106789,"Guido Burgstaller","a",5302,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Suat Serdar","Chipped","NA"
"1352",26,12452,322546,57,"Goal",0.875999984741211,0.605999984741211,0.302617996931076,"Rabbi Matondo","a",7394,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Amine Harit","Pass","NA"
"1353",27,12452,322549,71,"SavedShot",0.920999984741211,0.605999984741211,0.0225784759968519,"Guido Burgstaller","a",5302,"OpenPlay",2019,"Head",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Rabbi Matondo","Aerial","NA"
"1354",28,12452,322550,71,"BlockedShot",0.765,0.377000007629395,0.0125242359936237,"Jonjoe Kenny","a",1084,"OpenPlay",2019,"RightFoot",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00",NA,"Aerial","NA"
"1355",29,12452,322551,72,"MissedShots",0.968000030517578,0.504000015258789,0.152204170823097,"Weston McKennie","a",5360,"OpenPlay",2019,"Head",12452,"RasenBallsport Leipzig","Schalke 04",1,3,"2019-09-28 13:30:00","Daniel Caligiuri","Chipped","NA"
"1356",1,12453,322434,4,"SavedShot",0.809000015258789,0.457000007629395,0.0508074723184109,"Stefan Posch","h",5329,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Robert Skov","Pass","NA"
"1357",2,12453,322435,4,"MissedShots",0.920999984741211,0.502999992370605,0.514146208763123,"Christoph Baumgartner","h",7422,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"Rebound","NA"
"1358",3,12453,322437,12,"MissedShots",0.895999984741211,0.535999984741211,0.0932436287403107,"Christoph Baumgartner","h",7422,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Pavel Kaderábek","Cross","NA"
"1359",4,12453,322439,22,"SavedShot",0.689000015258789,0.382000007629395,0.00875157583504915,"Sebastian Rudy","h",90,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Christoph Baumgartner","Chipped","NA"
"1360",5,12453,322442,32,"SavedShot",0.855999984741211,0.512000007629395,0.0581775940954685,"Sebastian Rudy","h",90,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Ihlas Bebou","Cross","NA"
"1361",6,12453,322443,37,"BlockedShot",0.888000030517578,0.385,0.0931520164012909,"Dennis Geiger","h",6081,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Ihlas Bebou","Pass","NA"
"1362",7,12453,322445,48,"SavedShot",0.816999969482422,0.382999992370605,0.0397759079933167,"Ihlas Bebou","h",6271,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Christoph Baumgartner","BallTouch","NA"
"1363",8,12453,322446,50,"BlockedShot",0.753000030517578,0.703000030517578,0.0158042255789042,"Dennis Geiger","h",6081,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Ihlas Bebou","Pass","NA"
"1364",9,12453,322448,56,"MissedShots",0.91,0.430999984741211,0.0698579698801041,"Pavel Kaderábek","h",74,"OpenPlay",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Robert Skov","Cross","NA"
"1365",10,12453,322449,58,"MissedShots",0.700999984741211,0.545999984741211,0.0402300432324409,"Robert Skov","h",7867,"DirectFreekick",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"Standard","NA"
"1366",11,12453,322451,62,"BlockedShot",0.82,0.47,0.0624372772872448,"Dennis Geiger","h",6081,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Pavel Kaderábek","Pass","NA"
"1367",12,12453,322456,77,"MissedShots",0.904000015258789,0.455,0.0921122953295708,"Sargis Adamyan","h",7900,"OpenPlay",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Robert Skov","Cross","39"
"1368",13,12453,322457,81,"MissedShots",0.95,0.394000015258789,0.0497574023902416,"Lukas Rupp","h",62,"OpenPlay",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Ihlas Bebou","Cross","11"
"1369",14,12453,322459,85,"MissedShots",0.704000015258789,0.442999992370605,0.0111208446323872,"Jürgen Locadia","h",6542,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Ihlas Bebou","BallRecovery","22"
"1370",15,12453,322460,86,"ShotOnPost",0.848000030517578,0.460999984741211,0.0569573156535625,"Sebastian Rudy","h",90,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"None","NA"
"1371",16,12453,322461,86,"MissedShots",0.876999969482422,0.592999992370606,0.0636143237352371,"Robert Skov","h",7867,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"Rebound","NA"
"1372",17,12453,322462,89,"BlockedShot",0.753000030517578,0.404000015258789,0.018479086458683,"Sargis Adamyan","h",7900,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Sebastian Rudy","Chipped","39"
"1373",18,12453,322436,7,"MissedShots",0.763000030517578,0.584000015258789,0.0871741473674774,"Alassane Pléa","a",3310,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Matthias Ginter","TakeOn","NA"
"1374",19,12453,322438,19,"SavedShot",0.841999969482422,0.390999984741211,0.00969600025564432,"Marcus Thuram","a",5992,"OpenPlay",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Stefan Lainer","Aerial","NA"
"1375",20,12453,322440,27,"BlockedShot",0.875,0.427999992370605,0.016761289909482,"Florian Neuhaus","a",7065,"OpenPlay",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Stefan Lainer","Aerial","NA"
"1376",21,12453,322441,27,"MissedShots",0.955999984741211,0.397999992370605,0.117717824876308,"Florian Neuhaus","a",7065,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"Rebound","NA"
"1377",22,12453,322444,42,"Goal",0.954000015258789,0.464000015258789,0.626900196075439,"Alassane Pléa","a",3310,"OpenPlay",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Marcus Thuram","Pass","NA"
"1378",23,12453,322447,52,"MissedShots",0.929000015258789,0.54,0.109535492956638,"Breel Embolo","a",5356,"FromCorner",2019,"Head",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Oscar Wendt","Cross","NA"
"1379",24,12453,322450,60,"MissedShots",0.894000015258789,0.572999992370606,0.309012353420258,"Breel Embolo","a",5356,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Stefan Lainer","Cross","NA"
"1380",25,12453,322452,64,"Goal",0.895,0.415999984741211,0.284520953893661,"Marcus Thuram","a",5992,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Stefan Lainer","TakeOn","NA"
"1381",26,12453,322453,69,"MissedShots",0.685999984741211,0.537000007629394,0.0352912656962872,"Denis Zakaria","a",6147,"DirectFreekick",2019,"RightFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00",NA,"Standard","NA"
"1382",27,12453,322454,72,"SavedShot",0.911999969482422,0.582000007629395,0.518248915672302,"Florian Neuhaus","a",7065,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Alassane Pléa","Throughball","NA"
"1383",28,12453,322455,73,"MissedShots",0.884000015258789,0.415,0.343928694725037,"Breel Embolo","a",5356,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Alassane Pléa","Pass","NA"
"1384",29,12453,322458,82,"Goal",0.865999984741211,0.67,0.379655212163925,"Florian Neuhaus","a",7065,"OpenPlay",2019,"LeftFoot",12453,"Hoffenheim","Borussia M.Gladbach",0,3,"2019-09-28 13:30:00","Alassane Pléa","Throughball","NA"
"1385",1,12454,322894,0,"BlockedShot",0.865,0.397000007629395,0.0865785330533981,"Mahmoud Dahoud","h",205,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Achraf Hakimi","Pass","NA"
"1386",2,12454,322895,0,"BlockedShot",0.865,0.397000007629395,0.065340518951416,"Mario Götze","h",422,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Mahmoud Dahoud","Rebound","NA"
"1387",3,12454,322896,1,"MissedShots",0.914000015258789,0.375999984741211,0.0352425128221512,"Lukasz Piszczek","h",310,"FromCorner",2019,"Head",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"None","NA"
"1388",4,12454,322898,8,"Goal",0.958000030517578,0.580999984741211,0.228518068790436,"Mario Götze","h",422,"OpenPlay",2019,"Head",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Lukasz Piszczek","Cross","NA"
"1389",5,12454,322899,17,"SavedShot",0.77,0.360999984741211,0.0193104278296232,"Jadon Sancho","h",6345,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"None","NA"
"1390",6,12454,322900,28,"MissedShots",0.820999984741211,0.312000007629395,0.0309005379676819,"Thorgan Hazard","h",213,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Jadon Sancho","Pass","NA"
"1391",7,12454,322903,35,"BlockedShot",0.819000015258789,0.485,0.0670943185687065,"Mahmoud Dahoud","h",205,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Thorgan Hazard","Pass","NA"
"1392",8,12454,322904,37,"MissedShots",0.761999969482422,0.247000007629395,0.0167224686592817,"Thorgan Hazard","h",213,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Jadon Sancho","Pass","NA"
"1393",9,12454,322905,40,"Goal",0.903000030517578,0.449000015258789,0.0934786722064018,"Marco Reus","h",319,"OpenPlay",2019,"Head",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Thorgan Hazard","Cross","NA"
"1394",10,12454,322906,44,"SavedShot",0.895999984741211,0.615,0.368295401334763,"Mahmoud Dahoud","h",205,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Mario Götze","Throughball","NA"
"1395",11,12454,322907,45,"BlockedShot",0.818000030517578,0.422999992370605,0.0344145596027374,"Julian Weigl","h",372,"FromCorner",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Mahmoud Dahoud","BallTouch","NA"
"1396",12,12454,322909,48,"BlockedShot",0.865999984741211,0.316000003814697,0.0628522410988808,"Lukasz Piszczek","h",310,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"None","NA"
"1397",13,12454,322915,63,"SavedShot",0.899000015258789,0.552000007629394,0.316968679428101,"Mario Götze","h",422,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Lukasz Piszczek","Cross","NA"
"1398",14,12454,322916,69,"SavedShot",0.785999984741211,0.594000015258789,0.0327116288244724,"Achraf Hakimi","h",5197,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Jadon Sancho","Pass","NA"
"1399",15,12454,322917,69,"BlockedShot",0.888000030517578,0.345999984741211,0.0574654042720795,"Thorgan Hazard","h",213,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"Rebound","NA"
"1400",16,12454,322919,77,"SavedShot",0.865,0.281000003814697,0.0356797575950623,"Thorgan Hazard","h",213,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Marco Reus","Pass","NA"
"1401",17,12454,322920,77,"BlockedShot",0.748000030517578,0.41,0.014739666134119,"Julian Brandt","h",261,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"Rebound","22"
"1402",18,12454,322921,77,"MissedShots",0.881999969482422,0.525999984741211,0.105189003050327,"Marco Reus","h",319,"OpenPlay",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Julian Brandt","Rebound","NA"
"1403",19,12454,322923,91,"MissedShots",0.875,0.442999992370605,0.104329146444798,"Paco Alcácer","h",2380,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Julian Brandt","Pass","17"
"1404",20,12454,322897,6,"Goal",0.871999969482422,0.31,0.0470762848854065,"Milot Rashica","a",6523,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Davy Klaassen","Chipped","NA"
"1405",21,12454,322901,31,"SavedShot",0.909000015258789,0.684000015258789,0.105741456151009,"Milot Rashica","a",6523,"OpenPlay",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Joshua Sargent","Chipped","NA"
"1406",22,12454,322902,32,"MissedShots",0.759000015258789,0.645,0.0188415814191103,"Nuri Sahin","a",2642,"OpenPlay",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Milot Rashica","Pass","NA"
"1407",23,12454,322908,46,"SavedShot",0.860999984741211,0.718000030517578,0.0360694117844105,"Leonardo Bittencourt","a",262,"OpenPlay",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Maximilian Eggestein","Pass","NA"
"1408",24,12454,322910,49,"BlockedShot",0.865,0.6,0.0594551935791969,"Milot Rashica","a",6523,"OpenPlay",2019,"LeftFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"None","NA"
"1409",25,12454,322911,54,"BlockedShot",0.855999984741211,0.490999984741211,0.0661650747060776,"Joshua Sargent","a",7295,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00",NA,"Dispossessed","NA"
"1410",26,12454,322912,54,"MissedShots",0.944000015258789,0.630999984741211,0.0135625340044498,"Joshua Sargent","a",7295,"FromCorner",2019,"Head",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Nuri Sahin","Aerial","NA"
"1411",27,12454,322913,54,"Goal",0.978000030517578,0.45,0.52582049369812,"Marco Friedl","a",5340,"FromCorner",2019,"Head",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Joshua Sargent","Rebound","NA"
"1412",28,12454,322914,55,"MissedShots",0.612999992370605,0.357000007629395,0.00831618160009384,"Milot Rashica","a",6523,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Leonardo Bittencourt","BallRecovery","NA"
"1413",29,12454,322918,76,"SavedShot",0.885,0.645999984741211,0.0787051990628242,"Joshua Sargent","a",7295,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Maximilian Eggestein","Pass","NA"
"1414",30,12454,322922,88,"BlockedShot",0.834000015258789,0.690999984741211,0.0295475423336029,"Benjamin Goller","a",7325,"OpenPlay",2019,"RightFoot",12454,"Borussia Dortmund","Werder Bremen",2,2,"2019-09-28 16:30:00","Nuri Sahin","Pass","16"
"1415",1,12455,323322,27,"SavedShot",0.923000030517578,0.485,0.460675090551376,"Dawid Kownacki","h",6190,"OpenPlay",2019,"OtherBodyPart",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"None","NA"
"1416",2,12455,323323,37,"SavedShot",0.748000030517578,0.293999996185303,0.0135891363024712,"Erik Thommy","h",2676,"OpenPlay",2019,"LeftFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Rouwen Hennings","LayOff","NA"
"1417",3,12455,323325,41,"Goal",0.969000015258789,0.415999984741211,0.248159110546112,"Rouwen Hennings","h",7060,"FromCorner",2019,"Head",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Erik Thommy","Cross","NA"
"1418",4,12455,323328,45,"BlockedShot",0.863000030517578,0.66,0.0493637062609196,"Kenan Karaman","h",98,"OpenPlay",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Rouwen Hennings","Pass","NA"
"1419",5,12455,323329,45,"BlockedShot",0.859000015258789,0.555,0.0749844908714294,"Erik Thommy","h",2676,"OpenPlay",2019,"LeftFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"Rebound","NA"
"1420",6,12455,323330,47,"MissedShots",0.665,0.424000015258789,0.010756972245872,"Lewis Baker","h",4510,"OpenPlay",2019,"LeftFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Matthias Zimmermann","Pass","NA"
"1421",7,12455,323331,48,"MissedShots",0.924000015258789,0.554000015258789,0.426299214363098,"Erik Thommy","h",2676,"OpenPlay",2019,"Head",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Dawid Kownacki","Aerial","NA"
"1422",8,12455,323332,51,"MissedShots",0.753000030517578,0.602999992370605,0.01705327257514,"Erik Thommy","h",2676,"OpenPlay",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"None","NA"
"1423",9,12455,323335,65,"MissedShots",0.751999969482422,0.339000015258789,0.0536282248795033,"Erik Thommy","h",2676,"DirectFreekick",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"Standard","NA"
"1424",10,12455,323336,69,"BlockedShot",0.900999984741211,0.545999984741211,0.0241728983819485,"Andre Hoffmann","h",436,"FromCorner",2019,"Head",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"Aerial","NA"
"1425",11,12455,323337,70,"SavedShot",0.754000015258789,0.296000003814697,0.0174772869795561,"Bernard Tekpetey","h",5323,"OpenPlay",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00","Lewis Baker","Pass","21"
"1426",12,12455,323338,71,"SavedShot",0.916999969482422,0.392000007629395,0.0940755903720856,"Kenan Karaman","h",98,"OpenPlay",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"BallTouch","NA"
"1427",13,12455,323339,72,"MissedShots",0.904000015258789,0.435,0.392416030168533,"Kenan Karaman","h",98,"OpenPlay",2019,"LeftFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"Rebound","NA"
"1428",14,12455,323342,82,"BlockedShot",0.873000030517578,0.350999984741211,0.0521354340016842,"Bernard Tekpetey","h",5323,"OpenPlay",2019,"RightFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"None","21"
"1429",15,12455,323343,89,"BlockedShot",0.748000030517578,0.525999984741211,0.0202445797622204,"Nana Ampomah","h",8053,"OpenPlay",2019,"LeftFoot",12455,"Fortuna Duesseldorf","Freiburg",1,2,"2019-09-29 13:30:00",NA,"None","13"
